request_id,flow,flow_name,size_bytes,push_cycle,pop_cycle,delay_cycles,dropped
374,2,gmail,48,930,1518,588,false
375,2,gmail,48,934,1525,591,false
376,1,zoom,48,938,951,13,false
377,2,gmail,48,938,1531,593,false
378,2,gmail,48,941,1534,593,false
379,1,zoom,48,945,958,13,false
380,2,gmail,48,945,1541,596,false
381,2,gmail,48,949,1548,599,false
382,1,zoom,48,952,968,16,false
383,2,gmail,48,952,1555,603,false
384,2,gmail,48,956,1561,605,false
385,1,zoom,48,960,975,15,false
386,2,gmail,48,960,1564,604,false
387,2,gmail,48,964,1571,607,false
388,1,zoom,48,968,981,13,false
389,2,gmail,48,968,1578,610,false
390,2,gmail,48,971,1585,614,false
391,1,zoom,48,975,988,13,false
392,2,gmail,48,975,1591,616,false
393,2,gmail,48,979,1594,615,false
394,1,zoom,48,982,998,16,false
395,2,gmail,48,982,1601,619,false
396,2,gmail,48,986,1608,622,false
397,1,zoom,48,990,1005,15,false
398,2,gmail,48,990,1615,625,false
399,2,gmail,48,994,1621,627,false
400,1,zoom,48,998,1011,13,false
401,2,gmail,48,998,1624,626,false
402,2,gmail,48,1001,1631,630,false
403,1,zoom,48,1005,1018,13,false
404,2,gmail,48,1005,1638,633,false
405,2,gmail,48,1009,1645,636,false
406,1,zoom,48,1012,1028,16,false
407,2,gmail,48,1012,1651,639,false
408,2,gmail,48,1016,1654,638,false
409,1,zoom,48,1020,1035,15,false
410,2,gmail,48,1020,1661,641,false
411,2,gmail,48,1024,1668,644,false
412,1,zoom,48,1028,1041,13,false
413,2,gmail,48,1028,1675,647,false
414,2,gmail,48,1031,1681,650,false
415,1,zoom,48,1035,1048,13,false
416,2,gmail,48,1035,1684,649,false
417,2,gmail,48,1039,1691,652,false
418,1,zoom,48,1042,1058,16,false
419,2,gmail,48,1042,1698,656,false
420,2,gmail,48,1046,1705,659,false
421,1,zoom,48,1050,1065,15,false
422,2,gmail,48,1050,1711,661,false
423,2,gmail,48,1054,1714,660,false
424,1,zoom,48,1058,1071,13,false
425,2,gmail,48,1058,1721,663,false
426,2,gmail,48,1061,1728,667,false
427,1,zoom,48,1065,1078,13,false
428,2,gmail,48,1065,1735,670,false
429,2,gmail,48,1069,1741,672,false
430,1,zoom,48,1072,1088,16,false
431,2,gmail,48,1072,1744,672,false
432,2,gmail,48,1076,1751,675,false
433,1,zoom,48,1080,1095,15,false
434,2,gmail,48,1080,1758,678,false
435,2,gmail,48,1084,1765,681,false
436,1,zoom,48,1088,1101,13,false
437,2,gmail,48,1088,1771,683,false
438,2,gmail,48,1091,1774,683,false
439,1,zoom,48,1095,1108,13,false
440,2,gmail,48,1095,1781,686,false
441,2,gmail,48,1099,1788,689,false
442,1,zoom,48,1102,1118,16,false
443,2,gmail,48,1102,1795,693,false
444,2,gmail,48,1106,1801,695,false
445,1,zoom,48,1110,1125,15,false
446,2,gmail,48,1110,1804,694,false
447,2,gmail,48,1114,1811,697,false
448,1,zoom,48,1118,1131,13,false
449,2,gmail,48,1118,1818,700,false
450,2,gmail,48,1121,1825,704,false
451,1,zoom,48,1125,1138,13,false
452,2,gmail,48,1125,1831,706,false
453,2,gmail,48,1129,1834,705,false
454,1,zoom,48,1132,1148,16,false
455,2,gmail,48,1132,1841,709,false
456,2,gmail,48,1136,1848,712,false
457,1,zoom,48,1140,1155,15,false
458,2,gmail,48,1140,1855,715,false
459,2,gmail,48,1144,1861,717,false
