schema=pifo-transactions-v1 rootEngine=1 rootVPifoId=1 numEngines=7 numVPifos=128 maxPacketPriority=16777216 fifoDepth=4 prefetchBufferDepth=16
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=24 flowId=408 data=24
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=25 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=153 data=269
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=25 flowId=0 data=13
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=13 flowId=281 data=409
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=25 flowId=0 data=25
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=25 flowId=409 data=25
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=26 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=154 data=269
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=26 flowId=0 data=13
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=13 flowId=282 data=410
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=26 flowId=0 data=26
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=26 flowId=410 data=26
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=27 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=155 data=270
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=27 flowId=0 data=14
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=14 flowId=283 data=411
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=27 flowId=0 data=27
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=27 flowId=411 data=27
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=28 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=156 data=270
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=28 flowId=0 data=14
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=14 flowId=284 data=412
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=28 flowId=0 data=28
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=28 flowId=412 data=28
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=29 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=157 data=271
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=29 flowId=0 data=15
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=15 flowId=285 data=413
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=29 flowId=0 data=29
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=29 flowId=413 data=29
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=30 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=158 data=271
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=30 flowId=0 data=15
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=15 flowId=286 data=414
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=30 flowId=0 data=30
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=30 flowId=414 data=30
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=31 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=159 data=272
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=31 flowId=0 data=16
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=16 flowId=287 data=415
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=31 flowId=0 data=31
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=31 flowId=415 data=31
at=init name=initial mode=direct command=UpdateMapperPre engineId=1 vPifoId=32 flowId=0 data=1
at=init name=initial mode=direct command=UpdateMapperPost engineId=1 vPifoId=1 flowId=160 data=272
at=init name=initial mode=direct command=UpdateMapperPre engineId=2 vPifoId=32 flowId=0 data=16
at=init name=initial mode=direct command=UpdateMapperPost engineId=2 vPifoId=16 flowId=288 data=416
at=init name=initial mode=direct command=UpdateMapperPre engineId=3 vPifoId=32 flowId=0 data=32
at=init name=initial mode=direct command=UpdateMapperPost engineId=3 vPifoId=32 flowId=416 data=32
at=init name=initial mode=direct command=CommitMapper engineId=1 vPifoId=0 flowId=0 data=0
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=1 vPifoId=1 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=1 data=60
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=1 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=1 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=1 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=1 flowId=257 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=2 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=2 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=1 flowId=258 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=2 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=2 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=3 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=3 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=2 flowId=3 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=2 flowId=3 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=4 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=4 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=2 flowId=4 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=2 flowId=4 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=3 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=3 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=5 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=5 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=3 flowId=5 data=5
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=3 flowId=5 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=6 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=6 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=3 flowId=6 data=6
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=3 flowId=6 data=60
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=4 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=4 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=7 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=7 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=4 flowId=263 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=8 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=8 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=4 flowId=264 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=5 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=5 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=9 data=5
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=9 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=5 flowId=9 data=9
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=5 flowId=9 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=10 data=5
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=10 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=5 flowId=10 data=10
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=5 flowId=10 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=6 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=6 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=11 data=6
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=11 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=6 flowId=11 data=11
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=6 flowId=11 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=12 data=6
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=12 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=6 flowId=12 data=12
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=6 flowId=12 data=60
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=7 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=7 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=13 data=7
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=13 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=7 flowId=269 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=14 data=7
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=14 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=7 flowId=270 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=8 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=8 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=15 data=8
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=15 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=8 flowId=15 data=15
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=8 flowId=15 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=16 data=8
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=16 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=8 flowId=16 data=16
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=8 flowId=16 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=9 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=9 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=17 data=9
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=17 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=9 flowId=17 data=17
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=9 flowId=17 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=18 data=9
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=18 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=9 flowId=18 data=18
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=9 flowId=18 data=60
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=10 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=10 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=19 data=10
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=19 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=10 flowId=275 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=20 data=10
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=20 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=10 flowId=276 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=11 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=11 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=21 data=11
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=21 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=11 flowId=21 data=21
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=11 flowId=21 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=22 data=11
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=22 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=11 flowId=22 data=22
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=11 flowId=22 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=12 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=12 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=23 data=12
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=23 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=12 flowId=23 data=23
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=12 flowId=23 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=24 data=12
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=24 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=12 flowId=24 data=24
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=12 flowId=24 data=60
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=13 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=13 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=25 data=13
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=25 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=13 flowId=281 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=26 data=13
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=26 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=13 flowId=282 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=14 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=14 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=27 data=14
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=27 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=14 flowId=27 data=27
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=14 flowId=27 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=28 data=14
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=28 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=14 flowId=28 data=28
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=14 flowId=28 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=15 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=15 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=29 data=15
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=29 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=15 flowId=29 data=29
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=15 flowId=29 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=30 data=15
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=30 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=2 vPifoId=15 flowId=30 data=30
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=2 vPifoId=15 flowId=30 data=60
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankQuantum engineId=1 vPifoId=1 flowId=16 data=120
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=2 vPifoId=16 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=31 data=16
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=31 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=16 flowId=287 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateRankGroup engineId=1 vPifoId=1 flowId=32 data=16
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainEngine engineId=3 vPifoId=32 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateBrainFlowState engineId=2 vPifoId=16 flowId=288 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=1 vPifoId=1 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=1 vPifoId=1 flowId=129 data=257
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=2 vPifoId=1 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=2 vPifoId=1 flowId=257 data=385
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=3 vPifoId=1 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=3 vPifoId=1 flowId=385 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=1 vPifoId=2 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=1 vPifoId=1 flowId=130 data=257
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=2 vPifoId=2 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=2 vPifoId=1 flowId=258 data=386
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=3 vPifoId=2 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=3 vPifoId=2 flowId=386 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=1 vPifoId=3 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=1 vPifoId=1 flowId=131 data=258
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=2 vPifoId=3 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=2 vPifoId=2 flowId=259 data=387
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=3 vPifoId=3 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=3 vPifoId=3 flowId=387 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=1 vPifoId=4 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=1 vPifoId=1 flowId=132 data=258
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=2 vPifoId=4 flowId=0 data=2
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=2 vPifoId=2 flowId=260 data=388
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=3 vPifoId=4 flowId=0 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=3 vPifoId=4 flowId=388 data=4
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=1 vPifoId=5 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=1 vPifoId=1 flowId=133 data=259
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=2 vPifoId=5 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=2 vPifoId=3 flowId=261 data=389
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=3 vPifoId=5 flowId=0 data=5
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=3 vPifoId=5 flowId=389 data=5
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=1 vPifoId=6 flowId=0 data=1
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=1 vPifoId=1 flowId=134 data=259
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=2 vPifoId=6 flowId=0 data=3
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPost engineId=2 vPifoId=3 flowId=262 data=390
at=2000 name=request mode=stop_the_world minStopCycles=1025 command=UpdateMapperPre engineId=3 vPifoId=6 flowId=0 data=6
