window_start_cycle,window_end_cycle,time_relative_to_start,total_bytes_per_cycle,total_link_fraction,flow_1_bytes_per_cycle,flow_2_bytes_per_cycle,flow_1_link_fraction,flow_2_link_fraction
1825,2145,1384,19.7122924575,0.308004569648,18.0905556065,1.62173685102,0.282664931351,0.0253396382972
1833,2153,1392,19.9622548547,0.311910232104,18.6364837342,1.3257711205,0.291195058346,0.0207151737578
1841,2161,1400,20.1951180502,0.315548719534,19.1328801256,1.06223792462,0.298951251962,0.0165974675722
1849,2169,1408,20.4029580932,0.318796220206,19.5729767288,0.829981364333,0.305827761388,0.0129684588177
1857,2177,1416,20.5843445853,0.321630384145,19.9528466224,0.631497962873,0.311763228475,0.00986715566989
1865,2185,1424,20.7355023644,0.323992224443,20.2712082692,0.464294095196,0.316737629206,0.00725459523744
1873,2193,1432,20.8552781279,0.325863720748,20.526778349,0.328499778861,0.320730911703,0.0051328090447
1881,2201,1440,20.938775036,0.327168359937,20.7193550683,0.219419967683,0.323739922942,0.00342843699504
1889,2209,1448,20.9963698874,0.328068279491,20.8598653265,0.136504560848,0.325935395727,0.00213288376325
1897,2217,1456,21.0289843551,0.328577880549,20.9517660208,0.0772183343956,0.327371344074,0.00120653647493
1905,2225,1464,21.0432276867,0.328800432604,21.0053439758,0.0378837108909,0.328208499621,0.00059193298267
1913,2233,1472,21.0402185043,0.328753414129,21.0258885285,0.0143299757969,0.328529508258,0.000223905871826
1921,2241,1480,21.0208436182,0.328450681534,21.0181979215,0.00264569665019,0.328409342524,4.13390101593e-05
1929,2249,1488,20.9837573973,0.327871209332,20.9837573973,0,0.327871209332,0
1937,2257,1496,20.9362652507,0.327129144542,20.9362652507,0,0.327129144542,0
1945,2265,1504,20.8836068654,0.326306357272,20.8836068654,0,0.326306357272,0
1953,2273,1512,20.8307110649,0.325479860389,20.8307110649,0,0.325479860389,0
1961,2281,1520,20.7825574251,0.324727459768,20.7825574251,0,0.324727459768,0
1969,2289,1528,20.7409046393,0.324076634989,20.7409046393,0,0.324076634989,0
1977,2297,1536,20.7095127636,0.323586136932,20.7095127636,0,0.323586136932,0
1985,2305,1544,20.6929699647,0.323327655698,20.6929699647,0,0.323327655698,0
1993,2313,1552,20.6870790009,0.323235609388,20.6870790009,0,0.323235609388,0
2001,2321,1560,20.6960152574,0.323375238396,20.6960152574,0,0.323375238396,0
2009,2329,1568,20.7234617725,0.323804090196,20.7234617725,0,0.323804090196,0
2017,2337,1576,20.7668992837,0.324482801307,20.7668992837,0,0.324482801307,0
2025,2345,1584,20.827239171,0.325425612047,20.827239171,0,0.325425612047,0
2033,2353,1592,20.9075986871,0.326681229486,20.9075986871,0,0.326681229486,0
2041,2361,1600,21.0026462568,0.328166347763,21.0026462568,0,0.328166347763,0
2049,2369,1608,21.1089814164,0.329827834631,21.1089814164,0,0.329827834631,0
2057,2377,1616,21.2224479787,0.331600749667,21.2224479787,0,0.331600749667,0
2065,2385,1624,21.335964689,0.333374448266,21.335964689,0,0.333374448266,0
2073,2393,1632,21.4473782177,0.335115284652,21.4473782177,0,0.335115284652,0
2081,2401,1640,21.554374523,0.336787101922,21.554374523,0,0.336787101922,0
2089,2409,1648,21.6506436632,0.338291307238,21.6506436632,0,0.338291307238,0
2097,2417,1656,21.73542125,0.339615957032,21.73542125,0,0.339615957032,0
2105,2425,1664,21.809409017,0.34077201589,21.809409017,0,0.34077201589,0
2113,2433,1672,21.8691714299,0.341705803592,21.8691714299,0,0.341705803592,0
2121,2441,1680,21.9159782752,0.34243716055,21.9159782752,0,0.34243716055,0
2129,2449,1688,21.9510923297,0.342985817651,21.9510923297,0,0.342985817651,0
2137,2457,1696,21.9735548152,0.343336793987,21.9735548152,0,0.343336793987,0
2145,2465,1704,21.9865778074,0.34354027824,21.9865778074,0,0.34354027824,0
2153,2473,1712,21.993204255,0.343643816484,21.993204255,0,0.343643816484,0
2161,2481,1720,21.9917499047,0.343621092261,21.9917499047,0,0.343621092261,0
2169,2489,1728,21.9860892013,0.343532643771,21.9860892013,0,0.343532643771,0
2177,2497,1736,21.9781018107,0.343407840792,21.9781018107,0,0.343407840792,0
2185,2505,1744,21.964387757,0.343193558703,21.964387757,0,0.343193558703,0
2193,2513,1752,21.9466234766,0.342915991822,21.9466234766,0,0.342915991822,0
2201,2521,1760,21.9281409285,0.342627202007,21.9281409285,0,0.342627202007,0
2209,2529,1768,21.9019847643,0.342218511942,21.9019847643,0,0.342218511942,0
2217,2537,1776,21.8668649571,0.341669764955,21.8668649571,0,0.341669764955,0
2225,2545,1784,21.8201980919,0.340940595186,21.8201980919,0,0.340940595186,0
2233,2553,1792,21.762578873,0.34004029489,21.762578873,0,0.34004029489,0
2241,2561,1800,21.7020363263,0.339094317599,21.7020363263,0,0.339094317599,0
2249,2569,1808,21.6452206195,0.338206572179,21.6452206195,0,0.338206572179,0
2257,2577,1816,21.5892360258,0.337331812904,21.5892360258,0,0.337331812904,0
2265,2585,1824,21.5351522997,0.336486754683,21.5351522997,0,0.336486754683,0
2273,2593,1832,21.4844727607,0.335694886886,21.4844727607,0,0.335694886886,0
2281,2601,1840,21.4358938712,0.334935841737,21.4358938712,0,0.334935841737,0
2289,2609,1848,21.3942164581,0.334284632157,21.3942164581,0,0.334284632157,0
2297,2617,1856,21.3620258824,0.333781654412,21.3620258824,0,0.333781654412,0
2305,2625,1864,21.3343568702,0.333349326097,21.3343568702,0,0.333349326097,0
2313,2633,1872,21.3110575297,0.332985273902,21.3109942919,6.32378346491e-05,0.332984285811,9.88091166392e-07
2321,2641,1880,21.2922185214,0.332690914397,21.2871094912,0.00510903025558,0.332611085799,7.98285977434e-05
2329,2649,1888,21.2759483088,0.332436692325,21.2506128032,0.0253355055836,0.33204082505,0.000395867274743
2337,2657,1896,21.2650865249,0.332266976951,21.1906751833,0.074411341559,0.33110429974,0.00116267721186
2345,2665,1904,21.2604980901,0.332195282657,21.0958500048,0.164648085281,0.329622656325,0.00257262633251
2353,2673,1912,21.2586955935,0.332167118649,20.9522655627,0.306430030886,0.327379149417,0.00478796923259
2361,2681,1920,21.2585912635,0.332165488491,20.7496760857,0.508915177761,0.324213688839,0.00795179965251
2369,2689,1928,21.2605990446,0.332196860072,20.4791594008,0.781439643824,0.319986865637,0.0122099944348
2377,2697,1936,21.263576999,0.332243390609,20.1322529521,1.13132404684,0.314566452377,0.0176769382318
2385,2705,1944,21.2697506843,0.332339854443,19.7057671202,1.56398356417,0.307902611252,0.0244372431902
2393,2713,1952,21.281339176,0.332520924625,19.1973532195,2.08398595655,0.299958644054,0.0325622805711
2401,2721,1960,21.2952384746,0.332738101165,18.6046822421,2.6905562325,0.290698160033,0.0420399411328
2409,2729,1968,21.3142155259,0.333034617592,17.930838429,3.38337709692,0.280169350452,0.0528652671394
2417,2737,1976,21.3381057839,0.333407902874,17.1796200482,4.15848573572,0.268431563253,0.0649763396207
2425,2745,1984,21.3628991215,0.333795298774,16.3539808648,5.00891825674,0.255530951012,0.0782643477616
2433,2753,1992,21.3880215064,0.334187836037,15.4611101953,5.92691131108,0.241579846801,0.0926079892357
2441,2761,2000,21.4156125247,0.334618945699,14.5099424293,6.90567009544,0.226717850458,0.107901095241
2449,2769,2008,21.4430644523,0.335047882068,13.5090084806,7.93405597172,0.21107825751,0.123969624558
2457,2777,2016,21.4707211581,0.335480018095,12.4697685662,9.00095259187,0.194840133847,0.140639884248
2465,2785,2024,21.5008270695,0.335950422961,11.4056113527,10.0952157168,0.178212677386,0.157737745576
2473,2793,2032,21.5317283684,0.336433255756,10.3293589483,11.2023694201,0.161396233567,0.175037022189
2481,2801,2040,21.5650588862,0.336954045097,9.25556924307,12.3094896432,0.144618269423,0.192335775674
2489,2809,2048,21.6042720436,0.337566750681,8.19775519538,13.4065168482,0.128089924928,0.209476825753
2497,2817,2056,21.6481627773,0.338252543395,7.16903633649,14.4791264408,0.112016192758,0.226236350637
2505,2825,2064,21.6970915309,0.339017055171,6.18292854881,15.5141629821,0.0966082585752,0.242408796595
2513,2833,2072,21.7498782893,0.33984184827,5.25200620241,16.4978720869,0.0820625969127,0.257779251357
2521,2841,2080,21.8004134982,0.34063146091,4.38456926456,17.4158442337,0.0685088947588,0.272122566151
2529,2849,2088,21.8470516475,0.341360181992,3.5897202324,18.2573314151,0.0560893786312,0.285270803361
2537,2857,2096,21.8929812419,0.342077831905,2.87516843236,19.0178128096,0.0449245067556,0.29715332515
2545,2865,2104,21.9384004919,0.342787507685,2.24666066972,19.6917398221,0.0351040729644,0.307683434721
2553,2873,2112,21.9820669672,0.343469796362,1.70552522483,20.2765417424,0.0266488316379,0.316820964725
2561,2881,2120,22.0212362201,0.344081815939,1.25054843437,20.7706877858,0.019539819287,0.324541996652
2569,2889,2128,22.0493056502,0.344520400784,0.876849619251,21.1724560309,0.0137007753008,0.330819625483
2577,2897,2136,22.0671799798,0.344799687184,0.581397648664,21.4857823311,0.00908433826037,0.335715348924
2585,2905,2144,22.0752126806,0.344925198134,0.359280719255,21.7159319614,0.00561376123836,0.339311436896
2593,2913,2152,22.0692814065,0.344832521977,0.201760977982,21.8675204286,0.00315251528096,0.341680006696
2601,2921,2160,22.0488973756,0.344514021494,0.0997202809285,21.9491770947,0.00155812938951,0.342955892104
2609,2929,2168,22.0115575956,0.343930587432,0.0399598356944,21.9715977599,0.000624372432725,0.343306214999
2617,2937,2176,21.9535049199,0.343023514373,0.0100880209965,21.9434168989,0.00015762532807,0.342865889045
2625,2945,2184,21.8762729109,0.341816764232,0.000727654927189,21.8755452559,1.13696082373e-05,0.341805394624
2633,2953,2192,21.7808200644,0.340325313506,0,21.7808200644,0,0.340325313506
2641,2961,2200,21.6668849062,0.338545076659,0,21.6668849062,0,0.338545076659
2649,2969,2208,21.538247065,0.336535110391,0,21.538247065,0,0.336535110391
2657,2977,2216,21.3977371281,0.334339642626,0,21.3977371281,0,0.334339642626
2665,2985,2224,21.2458301653,0.331966096333,0,21.2458301653,0,0.331966096333
2673,2993,2232,21.0873447291,0.329489761392,0,21.0873447291,0,0.329489761392
2681,3001,2240,20.926886141,0.326982595954,0,20.926886141,0,0.326982595954
2689,3009,2248,20.7662815397,0.324473149058,0,20.7662815397,0,0.324473149058
2697,3017,2256,20.6077233107,0.32199567673,0,20.6077233107,0,0.32199567673
2705,3025,2264,20.4532157571,0.319581496205,0,20.4532157571,0,0.319581496205
2713,3033,2272,20.3032452709,0.317238207358,0,20.3032452709,0,0.317238207358
2721,3041,2280,20.1638605571,0.315060321205,0,20.1638605571,0,0.315060321205
2729,3049,2288,20.0398333852,0.313122396644,0,20.0398333852,0,0.313122396644
2737,3057,2296,19.9348180461,0.311481531971,0,19.9348180461,0,0.311481531971
2745,3065,2304,19.8535222597,0.310211285307,0,19.8535222597,0,0.310211285307
2753,3073,2312,19.7986999457,0.309354686652,0,19.7986999457,0,0.309354686652
2761,3081,2320,19.7653370442,0.308833391315,0,19.7653370442,0,0.308833391315
2769,3089,2328,19.7515618499,0.308618153904,0,19.7515618499,0,0.308618153904
2777,3097,2336,19.7577063768,0.308714162137,0,19.7577063768,0,0.308714162137
2785,3105,2344,19.7811152893,0.309079926395,0,19.7811152893,0,0.309079926395
2793,3113,2352,19.8247898742,0.309762341784,0,19.8247898742,0,0.309762341784
2801,3121,2360,19.8879340659,0.310748969779,0,19.8879340659,0,0.310748969779
2809,3129,2368,19.9629719338,0.311921436466,0,19.9629719338,0,0.311921436466
2817,3137,2376,20.0472835569,0.313238805576,0,20.0472835569,0,0.313238805576
2825,3145,2384,20.1376004046,0.314650006322,0,20.1376004046,0,0.314650006322
2833,3153,2392,20.2313138982,0.316114279659,0,20.2313138982,0,0.316114279659
2841,3161,2400,20.3289264586,0.317639475915,0,20.3289264586,0,0.317639475915
2849,3169,2408,20.4279433124,0.319186614256,0,20.4279433124,0,0.319186614256
2857,3177,2416,20.5194211209,0.320615955014,0,20.5194211209,0,0.320615955014
2865,3185,2424,20.6000776125,0.321876212696,0,20.6000776125,0,0.321876212696
2873,3193,2432,20.6684645919,0.322944759248,0,20.6684645919,0,0.322944759248
2881,3201,2440,20.720797709,0.323762464203,0,20.720797709,0,0.323762464203
2889,3209,2448,20.7570873566,0.324329489947,0,20.7570873566,0,0.324329489947
2897,3217,2456,20.7798927556,0.324685824306,0,20.7798927556,0,0.324685824306
2905,3225,2464,20.7868894833,0.324795148177,0,20.7868894833,0,0.324795148177
2913,3233,2472,20.780545689,0.32469602639,0,20.780545689,0,0.32469602639
2921,3241,2480,20.7627380454,0.32441778196,0,20.7627380454,0,0.32441778196
2929,3249,2488,20.7327226755,0.323948791805,0,20.7327226755,0,0.323948791805
2937,3257,2496,20.6968095062,0.323387648534,0,20.6968095062,0,0.323387648534
2945,3265,2504,20.6601851719,0.322815393311,0,20.6601851719,0,0.322815393311
2953,3273,2512,20.6235916435,0.32224361943,0,20.6235916435,0,0.32224361943
2961,3281,2520,20.5896011715,0.321712518305,0,20.5896011715,0,0.321712518305
2969,3289,2528,20.5615204397,0.32127375687,0,20.5615204397,0,0.32127375687
2977,3297,2536,20.5399593608,0.320936865012,0,20.5399593608,0,0.320936865012
2985,3305,2544,20.5288438229,0.320763184733,0,20.5288438229,0,0.320763184733
2993,3313,2552,20.5282943483,0.320754599192,0,20.5282943483,0,0.320754599192
3001,3321,2560,20.536596041,0.320884313141,0,20.536596041,0,0.320884313141
3009,3329,2568,20.5505743344,0.321102723974,0,20.5505743344,0,0.321102723974
3017,3337,2576,20.5664929427,0.321351452229,0,20.5664929427,0,0.321351452229
3025,3345,2584,20.5734609558,0.321460327434,0,20.5734609558,0,0.321460327434
3033,3353,2592,20.5582111365,0.321222049007,0,20.5582111365,0,0.321222049007
3041,3361,2600,20.5071197512,0.320423746112,0,20.5071197512,0,0.320423746112
3049,3369,2608,20.4057571488,0.31883995545,0,20.4057571488,0,0.31883995545
3057,3377,2616,20.2421467641,0.316283543189,0,20.2421467641,0,0.316283543189
3065,3385,2624,20.0065368473,0.312602138239,0,20.0065368473,0,0.312602138239
3073,3393,2632,19.691162353,0.307674411766,0,19.691162353,0,0.307674411766
3081,3401,2640,19.2936680778,0.301463563716,0,19.2936680778,0,0.301463563716
3089,3409,2648,18.8136968027,0.293964012543,0,18.8136968027,0,0.293964012543
3097,3417,2656,18.2490433971,0.285141303079,0,18.2490433971,0,0.285141303079
3105,3425,2664,17.5996071623,0.274993861912,0,17.5996071623,0,0.274993861912
3113,3433,2672,16.8661869249,0.263534170702,0,16.8661869249,0,0.263534170702
3121,3441,2680,16.0522050119,0.250815703311,0,16.0522050119,0,0.250815703311
3129,3449,2688,15.1660358602,0.236969310315,0,15.1660358602,0,0.236969310315
3137,3457,2696,14.2182777292,0.222160589519,0,14.2182777292,0,0.222160589519
3145,3465,2704,13.2205691544,0.206571393037,0,13.2205691544,0,0.206571393037
3153,3473,2712,12.1853772559,0.190396519624,0,12.1853772559,0,0.190396519624
3161,3481,2720,11.1261265506,0.173845727354,0,11.1261265506,0,0.173845727354
3169,3489,2728,10.0571678925,0.15714324832,0,10.0571678925,0,0.15714324832
3177,3497,2736,8.99421925512,0.140534675861,0,8.99421925512,0,0.140534675861
3185,3505,2744,7.95167159572,0.124244868683,0,7.95167159572,0,0.124244868683
3193,3513,2752,6.94110428662,0.108454754478,0,6.94110428662,0,0.108454754478
3201,3521,2760,5.97656179124,0.0933837779882,0,5.97656179124,0,0.0933837779882
3209,3529,2768,5.06971483721,0.0792142943314,0,5.06971483721,0,0.0792142943314
3217,3537,2776,4.22601239799,0.0660314437187,0,4.22601239799,0,0.0660314437187
3225,3545,2784,3.45500676962,0.0539844807753,0,3.45500676962,0,0.0539844807753
3233,3553,2792,2.76289298818,0.0431702029404,0,2.76289298818,0,0.0431702029404
3241,3561,2800,2.15324616703,0.0336444713599,0,2.15324616703,0,0.0336444713599
3249,3569,2808,1.62867986831,0.0254481229424,0,1.62867986831,0,0.0254481229424
3257,3577,2816,1.1882129632,0.0185658275499,0,1.1882129632,0,0.0185658275499
3265,3585,2824,0.828407806462,0.012943871976,0,0.828407806462,0,0.012943871976
3273,3593,2832,0.546413155651,0.00853770555704,0,0.546413155651,0,0.00853770555704
3281,3601,2840,0.336408928279,0.00525638950435,0,0.336408928279,0,0.00525638950435
3289,3609,2848,0.18833006358,0.00294265724344,0,0.18833006358,0,0.00294265724344
3297,3617,2856,0.0923273650371,0.0014426150787,0,0.0923273650371,0,0.0014426150787
3305,3625,2864,0.0368049379943,0.000575077156161,0,0.0368049379943,0,0.000575077156161
3313,3633,2872,0.00972709628027,0.000151985879379,0,0.00972709628027,0,0.000151985879379
3321,3641,2880,0.000711241658154,1.11131509087e-05,0,0.000711241658154,0,1.11131509087e-05
3329,3649,2888,0,0,0,0,0,0
