run,time_relative_to_start,total_link_fraction,flow_1_link_fraction,flow_2_link_fraction,flow_3_link_fraction
R3: whole-tree replace,2724,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2736,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2748,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2760,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2772,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2784,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2796,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2808,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2820,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2832,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2844,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2856,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2868,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2880,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2892,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2904,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2916,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2928,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,2940,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,2952,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,2964,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,2976,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,2988,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3000,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3012,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3024,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3036,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3048,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3060,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3072,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3084,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3096,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3108,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3120,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3132,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3144,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3156,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3168,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3180,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3192,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3204,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3216,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3228,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3240,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3252,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3264,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3276,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3288,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3300,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3312,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3324,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3336,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3348,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3360,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3372,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3384,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3396,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3408,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3420,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3432,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3444,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3456,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3468,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3480,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3492,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3504,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3516,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3528,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3540,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3552,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3564,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3576,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3588,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3600,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3612,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3624,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3636,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3648,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3660,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3672,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3684,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3696,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3708,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3720,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3732,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3744,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3756,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3768,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3780,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3792,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3804,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3816,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3828,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3840,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3852,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3864,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3876,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3888,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3900,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3912,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3924,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3936,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,3948,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,3960,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,3972,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,3984,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,3996,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4008,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4020,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4032,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4044,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4056,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4068,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4080,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4092,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4104,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4116,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4128,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4140,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4152,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4164,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4176,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4188,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4200,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4212,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4224,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4236,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4248,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4260,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4272,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4284,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4296,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4308,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4320,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4332,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4344,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4356,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4368,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4380,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4392,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4404,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4416,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4428,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4440,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4452,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4464,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4476,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4488,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4500,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4512,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4524,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4536,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4548,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4560,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4572,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4584,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4596,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4608,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4620,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4632,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4644,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4656,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4668,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4680,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4692,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4704,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4716,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4728,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4740,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4752,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4764,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
R3: whole-tree replace,4776,0.799996327732376,0.40000426365493413,0.19999486849958814,0.19999719557785364
R3: whole-tree replace,4788,0.7999998018818774,0.40000599440563894,0.19999923001226644,0.19999457746397195
R3: whole-tree replace,4800,0.800002415172161,0.39999642076652203,0.2000087988277854,0.1999971955778536
R3: whole-tree replace,4812,0.7999998139283742,0.39999293698315636,0.20000184330255003,0.20000503364266772
R3: whole-tree replace,4824,0.8000006771902264,0.39999990214225584,0.1999957414053028,0.20000503364266772
